author_id_from,author_screen_name_from,status_id,to,edge_type
579143740,az_jacobs,1266429095203811329,BerkeleyISchool,mention
579143740,az_jacobs,1266187751185154048,gossipbabies,mention
579143740,az_jacobs,1266187751185154048,ArtinAmerica,mention
579143740,az_jacobs,1266187751185154048,jonlovett,mention
579143740,az_jacobs,1266170330143309824,gossipbabies,mention
579143740,az_jacobs,1266170330143309824,ArtinAmerica,mention
579143740,az_jacobs,1266170330143309824,jonlovett,mention
579143740,az_jacobs,1265813056317259776,kevinbaker,mention
579143740,az_jacobs,1264278068761411584,melechuga,mention
579143740,az_jacobs,1264278068761411584,mozilla,mention
579143740,az_jacobs,1264278068761411584,FordFoundation,mention
579143740,az_jacobs,1263653737719107589,nataliexdean,mention
579143740,az_jacobs,1263087102859845633,bkeegan,mention
579143740,az_jacobs,1263087102859845633,BricolageYumYum,mention
579143740,az_jacobs,1262774450027708416,DavMicRot,mention
579143740,az_jacobs,1262767118652715008,red_abebe,mention
579143740,az_jacobs,1262767118652715008,Berkeley_EECS,mention
579143740,az_jacobs,1262767043851497472,red_abebe,mention
579143740,az_jacobs,1262767043851497472,Berkeley_EECS,mention
579143740,az_jacobs,1262402441955479552,ryanjgallag,mention
579143740,az_jacobs,1261007334022754306,jteevan,mention
579143740,az_jacobs,1261007310199181318,jennwvaughan,mention
579143740,az_jacobs,1260184658765062144,mdekstrand,mention
579143740,az_jacobs,1260184482293874688,mdekstrand,mention
579143740,az_jacobs,1259274780810887171,Tanvim,mention
579143740,az_jacobs,1259215193193820160,emilythorson,mention
579143740,az_jacobs,1259149519473827841,mlipsitch,mention
579143740,az_jacobs,1259148516082974720,jpbrammer,mention
579143740,az_jacobs,1259135308383346689,yhgrad,mention
579143740,az_jacobs,1259135155568087040,yhgrad,mention
579143740,az_jacobs,1259135136010027009,yhgrad,mention
579143740,az_jacobs,1258748543877218304,tisjune,mention
579143740,az_jacobs,1258748543877218304,ProfSanaz,mention
579143740,az_jacobs,1258137143358226433,naz_andalibi,mention
579143740,az_jacobs,1258137143358226433,umsi,mention
579143740,az_jacobs,1258137143358226433,NSF,mention
579143740,az_jacobs,1257471779335016448,seanjtaylor,mention
579143740,az_jacobs,1257471715837435906,seanjtaylor,mention
579143740,az_jacobs,1257412454419771393,UMICHCS,mention
579143740,az_jacobs,1257369884658458628,svscarpino,mention
579143740,az_jacobs,1257317157752340489,LuisZaman,mention
579143740,az_jacobs,1256933382132502530,enfascination,mention
579143740,az_jacobs,1256933382132502530,histoftech,mention
579143740,az_jacobs,1255956819157057550,abhishekn,mention
579143740,az_jacobs,1255849791780786177,jennwvaughan,mention
579143740,az_jacobs,1255637584862117891,Shugars,mention
579143740,az_jacobs,1255637584862117891,NUnetsi,mention
579143740,az_jacobs,1255637584862117891,aaronclauset,mention
579143740,az_jacobs,1255637584862117891,samfway,mention
579143740,az_jacobs,1255637584862117891,bkeegan,mention
579143740,az_jacobs,1255635848458047495,Shugars,mention
579143740,az_jacobs,1255635848458047495,NUnetsi,mention
579143740,az_jacobs,1255635848458047495,aaronclauset,mention
579143740,az_jacobs,1255635848458047495,samfway,mention
579143740,az_jacobs,1255635848458047495,bkeegan,mention
579143740,az_jacobs,1255575393849028611,npseaver,mention
579143740,az_jacobs,1255575393849028611,jw_lockhart,mention
579143740,az_jacobs,1255511126990884873,MJNewEnergy,mention
579143740,az_jacobs,1255511126990884873,UCSUSA,mention
579143740,az_jacobs,1255478860235321345,CT_Bergstrom,mention
579143740,az_jacobs,1255478446261747714,CT_Bergstrom,mention
579143740,az_jacobs,1255149469043027971,CT_Bergstrom,mention
579143740,az_jacobs,1255149469043027971,rcalo,mention
579143740,az_jacobs,1255149469043027971,ashk4n,mention
579143740,az_jacobs,1255001127000694785,tonybonesarelli,mention
579143740,az_jacobs,1254859629080702976,mikarv,mention
579143740,az_jacobs,1254859629080702976,suehalpernVT,mention
579143740,az_jacobs,1254859077278031872,Caroline_OF_B,mention
579143740,az_jacobs,1254515348969328644,gmleunghku,mention
579143740,az_jacobs,1254515348969328644,sarahcobey,mention
579143740,az_jacobs,1254515272209367046,sarahcobey,mention
579143740,az_jacobs,1254415280341745665,neurocy,mention
579143740,az_jacobs,1254415280341745665,Apple,mention
579143740,az_jacobs,1254413855540809730,neurocy,mention
579143740,az_jacobs,1253930850279964673,peterdodds,mention
579143740,az_jacobs,1253005732448030722,_jgyou,mention
579143740,az_jacobs,1253005732448030722,UVMCompSci,mention
579143740,az_jacobs,1253005732448030722,uvmcomplexity,mention
579143740,az_jacobs,1252764899702444034,lenazun,mention
579143740,az_jacobs,1252763885037326337,lenazun,mention
579143740,az_jacobs,1252763069362647040,BhramarBioStat,mention
579143740,az_jacobs,1251863150925922304,chrisalbon,mention
579143740,az_jacobs,1251859416246300672,ubiquity75,mention
579143740,az_jacobs,1251859416246300672,zoom_us,mention
579143740,az_jacobs,1251859416246300672,jdp23,mention
579143740,az_jacobs,1251859416246300672,elanazeide,mention
579143740,az_jacobs,1251640692448923648,SethAbramson,mention
579143740,az_jacobs,1251640692448923648,yhgrad,mention
579143740,az_jacobs,1251640692448923648,Caroline_OF_B,mention
579143740,az_jacobs,1251640692448923648,mlipsitch,mention
579143740,az_jacobs,1251640692448923648,meyerslab,mention
579143740,az_jacobs,1251562859827474432,UmichPhysics,mention
579143740,az_jacobs,1251562859827474432,ulisrael1,mention
579143740,az_jacobs,1251511185364725764,darianlo,mention
579143740,az_jacobs,1251504696222720000,mollyfitz,mention
579143740,az_jacobs,1251504696222720000,nightcallpod,mention
579143740,az_jacobs,1251497345814011906,AudreyDorelien,mention
579143740,az_jacobs,1251497345814011906,dennisfeehan,mention
579143740,az_jacobs,1251497226645405697,dennisfeehan,mention
579143740,az_jacobs,1251127910192353280,yhgrad,mention
579143740,az_jacobs,1251127279939391490,yhgrad,mention
579143740,az_jacobs,1250614673331892226,alexhanna,mention
579143740,az_jacobs,1250190779882012680,deaneckles,mention
579143740,az_jacobs,1250190779882012680,dggoldst,mention
579143740,az_jacobs,1250135678358376450,mlipsitch,mention
579143740,az_jacobs,1250135678358376450,Caroline_OF_B,mention
579143740,az_jacobs,1250030115565772800,naz_andalibi,mention
579143740,az_jacobs,1248691354462564353,Scott_E_Page,mention
579143740,az_jacobs,1248688262119555072,Scott_E_Page,mention
579143740,az_jacobs,1248083512412037120,syardi,mention
579143740,az_jacobs,1248083512412037120,jennwvaughan,mention
579143740,az_jacobs,1248062792390840322,syardi,mention
579143740,az_jacobs,1248062792390840322,jennwvaughan,mention
100534711,PedramHosseini,1363389821226536961,longoni_chiara,mention
100534711,PedramHosseini,1363389821226536961,AndreyFradkin,mention
100534711,PedramHosseini,1363389821226536961,lucacian,mention
100534711,PedramHosseini,1363389821226536961,GordPennycook,mention
100534711,PedramHosseini,1363388525887057920,longoni_chiara,mention
100534711,PedramHosseini,1363388525887057920,AndreyFradkin,mention
100534711,PedramHosseini,1363388525887057920,lucacian,mention
100534711,PedramHosseini,1363388525887057920,GordPennycook,mention
100534711,PedramHosseini,1363268638187397120,ruchowdh,mention
100534711,PedramHosseini,1362246598596714496,faeze_brh,mention
100534711,PedramHosseini,1361131202669903878,mark_riedl,mention
100534711,PedramHosseini,1357706118722633729,docmilanfar,mention
100534711,PedramHosseini,1357706118722633729,natashajaques,mention
100534711,PedramHosseini,1357706118722633729,rbpless,mention
100534711,PedramHosseini,1357239161699381248,NannaInie,mention
100534711,PedramHosseini,1357239161699381248,Nils_Reimers,mention
100534711,PedramHosseini,1357239161699381248,aclmeeting,mention
100534711,PedramHosseini,1357213432760721414,Nils_Reimers,mention
100534711,PedramHosseini,1357213432760721414,aclmeeting,mention
100534711,PedramHosseini,1357200850104561664,yuvalpi,mention
100534711,PedramHosseini,1357200850104561664,cocoweixu,mention
100534711,PedramHosseini,1357200850104561664,aclmeeting,mention
100534711,PedramHosseini,1357194655163551746,yuvalpi,mention
100534711,PedramHosseini,1357194655163551746,cocoweixu,mention
100534711,PedramHosseini,1357194655163551746,aclmeeting,mention
100534711,PedramHosseini,1357131024136822787,cocoweixu,mention
100534711,PedramHosseini,1357131024136822787,aclmeeting,mention
100534711,PedramHosseini,1357129208661696512,riedelcastro,mention
100534711,PedramHosseini,1357036696542584835,shabnamt1,mention
100534711,PedramHosseini,1357036696542584835,aclmeeting,mention
100534711,PedramHosseini,1356988389011169283,aclmeeting,mention
100534711,PedramHosseini,1356988385085243392,aclmeeting,mention
100534711,PedramHosseini,1356803437514612738,FarhadMfar,mention
100534711,PedramHosseini,1356795711149527040,aclmeeting,mention
100534711,PedramHosseini,1356627987005927427,aclmeeting,mention
100534711,PedramHosseini,1352584553001578496,gwunlp,mention
100534711,PedramHosseini,1351198067404451840,StephenAtHome,mention
100534711,PedramHosseini,1351198067404451840,yudapearl,mention
100534711,PedramHosseini,1351198067404451840,colbertlateshow,mention
100534711,PedramHosseini,1349813572751265795,LauraEdelson2,mention
100534711,PedramHosseini,1348012577859792903,rbpless,mention
100534711,PedramHosseini,1346569585097658370,OpenAI,mention
100534711,PedramHosseini,1341532897812090881,Umut1Eser,mention
100534711,PedramHosseini,1339119864691236865,gwunlp,mention
100534711,PedramHosseini,1339119864691236865,GWtweets,mention
100534711,PedramHosseini,1339119853035204609,gwunlp,mention
100534711,PedramHosseini,1338953714263093251,faeze_brh,mention
100534711,PedramHosseini,1338951269730426880,aclmeeting,mention
100534711,PedramHosseini,1338947174281908224,aclmeeting,mention
100534711,PedramHosseini,1337529570728226819,coling2020,mention
100534711,PedramHosseini,1337526556621742080,coling2020,mention
100534711,PedramHosseini,1337526554675605506,coling2020,mention
100534711,PedramHosseini,1337522850480201731,aylin_cim,mention
100534711,PedramHosseini,1337231619351048198,gwunlp,mention
100534711,PedramHosseini,1336505584665890816,gwunlp,mention
100534711,PedramHosseini,1336505584665890816,Broniatowski,mention
100534711,PedramHosseini,1331454919845556226,dirk_hovy,mention
100534711,PedramHosseini,1329258079154737152,nasrinmmm,mention
100534711,PedramHosseini,1329125091930726405,ebrahimiatani,mention
100534711,PedramHosseini,1328864379765465090,gwunlp,mention
100534711,PedramHosseini,1328864379765465090,efsunselin,mention
100534711,PedramHosseini,1325942440419860480,psresnik,mention
100534711,PedramHosseini,1324435266984124418,adamaviv,mention
100534711,PedramHosseini,1324435266984124418,gwusec,mention
100534711,PedramHosseini,1321850418851401729,adamaviv,mention
100534711,PedramHosseini,1321850418851401729,gwusec,mention
100534711,PedramHosseini,1321718594594590725,Umut1Eser,mention
100534711,PedramHosseini,1321718594594590725,cellaritybio,mention
100534711,PedramHosseini,1321121061744844800,propublica,mention
100534711,PedramHosseini,1318731995875344385,Broniatowski,mention
100534711,PedramHosseini,1313599416155111426,preslav_nakov,mention
100534711,PedramHosseini,1308902628047421440,mmbronstein,mention
100534711,PedramHosseini,1308902628047421440,fhuszar,mention
100534711,PedramHosseini,1305930540940439558,nasrinmmm,mention
100534711,PedramHosseini,1304135578515058690,rbpless,mention
100534711,PedramHosseini,1302437820745879552,FordFischer,mention
100534711,PedramHosseini,1302437820745879552,Facebook,mention
100534711,PedramHosseini,1301422413457100802,Broniatowski,mention
100534711,PedramHosseini,1287586862979330049,stanfordnlp,mention
100534711,PedramHosseini,1280138115282321410,Nationals,mention
100534711,PedramHosseini,1276547728332541954,pnazemi,mention
100534711,PedramHosseini,1276219185551597568,jdunietz,mention
100534711,PedramHosseini,1276219185551597568,universeinanegg,mention
100534711,PedramHosseini,1276219185551597568,jdunietz,mention
100534711,PedramHosseini,1276166959030296589,Broniatowski,mention
100534711,PedramHosseini,1276166959030296589,aylin_cim,mention
100534711,PedramHosseini,1276166959030296589,rbpless,mention
100534711,PedramHosseini,1276166959030296589,RebekahKTromble,mention
100534711,PedramHosseini,1276166959030296589,GWIDDP,mention
100534711,PedramHosseini,1274444574178643969,Uber,mention
100534711,PedramHosseini,1272046551326752768,codexeditor,mention
100534711,PedramHosseini,1272046551326752768,spacy_io,mention
100534711,PedramHosseini,1272046551326752768,stanfordnlp,mention
100534711,PedramHosseini,1272042134691078144,NirantK,mention
100534711,PedramHosseini,1272042134691078144,spacy_io,mention
100534711,PedramHosseini,1272035690822369281,spacy_io,mention
100534711,PedramHosseini,1271995484425592832,stanfordnlp,mention
100534711,PedramHosseini,1265681370778607616,hooshvare,mention
100534711,PedramHosseini,1265681370778607616,julien_c,mention
100534711,PedramHosseini,1265681370778607616,huggingface,mention
100534711,PedramHosseini,1265681370778607616,m3hrdadfi,mention
100534711,PedramHosseini,1265681370778607616,MGharachorloo,mention
100534711,PedramHosseini,1265681370778607616,marziehphi,mention
100534711,PedramHosseini,1265681370778607616,mmanthouri,mention
100534711,PedramHosseini,1265674998401961984,hooshvare,mention
100534711,PedramHosseini,1262987360800735233,emilio__ferrara,mention
100534711,PedramHosseini,1262987360800735233,nlp_usc,mention
100534711,PedramHosseini,1262769283114901504,arxiv_cscl,mention
100534711,PedramHosseini,1253064018018938880,stanfordnlp,mention
100534711,PedramHosseini,1250782966869118982,TheDemoVersion,mention
100534711,PedramHosseini,1250782966869118982,arxiv_cscl,mention
100534711,PedramHosseini,1243662752595525636,MSFTResearch,mention
100534711,PedramHosseini,1243662752595525636,Google,mention
100534711,PedramHosseini,1240876055579242496,sajastu,mention
100534711,PedramHosseini,1240003618700431361,Parpanchi,mention
100534711,PedramHosseini,1240002750567657472,Parpanchi,mention
100534711,PedramHosseini,1240002750567657472,Twitter,mention
100534711,PedramHosseini,1240002750567657472,TwitterSupport,mention
100534711,PedramHosseini,1239976848760516608,stanfordnlp,mention
100534711,PedramHosseini,1239609279155486725,aggr3sor,mention
100534711,PedramHosseini,1239609279155486725,pooryahosseini,mention
100534711,PedramHosseini,1239603353769979906,sadrix,mention
100534711,PedramHosseini,1239601829471825921,sadrix,mention
100534711,PedramHosseini,1237928428768198656,TwitterSupport,mention
100534711,PedramHosseini,1234976800855355393,adamaviv,mention
100534711,PedramHosseini,1234976800855355393,gwhatchet,mention
100534711,PedramHosseini,1234166221203034112,factmata,mention
100534711,PedramHosseini,1233501162986516481,nlpnoah,mention
100534711,PedramHosseini,1233501162986516481,complingy,mention
100534711,PedramHosseini,1229895197519163395,CraigSilverman,mention
100534711,PedramHosseini,1225118483651932160,pooryahosseini,mention
100534711,PedramHosseini,1225118483651932160,FlagshipPioneer,mention
100534711,PedramHosseini,1219056621562843136,techno246,mention
100534711,PedramHosseini,1219056621562843136,ClementDelangue,mention
100534711,PedramHosseini,1219056621562843136,huggingface,mention
100534711,PedramHosseini,1219056621562843136,GoogleAI,mention
100534711,PedramHosseini,1219056621562843136,vuejs,mention
100534711,PedramHosseini,1219056621562843136,tiangolo,mention
100534711,PedramHosseini,1213968139635040256,heroku,mention
100534711,PedramHosseini,1213968139635040256,googlecloud,mention
100534711,PedramHosseini,1213968139635040256,awscloud,mention
100534711,PedramHosseini,1204382352388055040,cellaritybio,mention
100534711,PedramHosseini,1204382352388055040,FlagshipPioneer,mention
100534711,PedramHosseini,1204380953331818496,Umut1Eser,mention
100534711,PedramHosseini,1193956097125765120,jurafsky,mention
100534711,PedramHosseini,1192929635543273476,ZDNet,mention
100534711,PedramHosseini,1192929635543273476,TiernanRayTech,mention
100534711,PedramHosseini,1192114228867538944,VentureBeat,mention
100534711,PedramHosseini,1191705686037745666,milindkam,mention
100534711,PedramHosseini,1189755230524727296,Nationals,mention
100534711,PedramHosseini,1189577279652945922,pooryahosseini,mention
100534711,PedramHosseini,1180202407076274176,arxiv_cs_cl,mention
100534711,PedramHosseini,1164715903658995712,rbpless,mention
100534711,PedramHosseini,1129183066692423680,pooryahosseini,mention
100534711,PedramHosseini,1118637704126791684,GWtweets,mention
100534711,PedramHosseini,1118582166986866689,gwengineering,mention
100534711,PedramHosseini,1113111150617640960,GordPennycook,mention
100534711,PedramHosseini,1097555994849234944,Google,mention
100534711,PedramHosseini,1088527516837572613,GordPennycook,mention
100534711,PedramHosseini,1088527516837572613,DG_Rand,mention
100534711,PedramHosseini,1087216873404538880,GordPennycook,mention
100534711,PedramHosseini,1087216873404538880,DG_Rand,mention
100534711,PedramHosseini,1084688683645759488,KirkDBorne,mention
100534711,PedramHosseini,1084688683645759488,GW_industry,mention
100534711,PedramHosseini,1075992313019727872,SlackHQ,mention
100534711,PedramHosseini,1075430180318003202,GW_OVPR,mention
100534711,PedramHosseini,1075430180318003202,gwengineering,mention
100534711,PedramHosseini,1070807734122147840,pooryahosseini,mention
100534711,PedramHosseini,1070807734122147840,nstebbin,mention
100534711,PedramHosseini,1070807734122147840,FlagshipPioneer,mention
100534711,PedramHosseini,1070413769220730885,dpfunke,mention
100534711,PedramHosseini,1070413769220730885,factchecknet,mention
100534711,PedramHosseini,1068371566856192005,lwahedi,mention
100534711,PedramHosseini,1068371566856192005,SocNetAnalysts,mention
100534711,PedramHosseini,1066007917177040901,BitaKn,mention
100534711,PedramHosseini,1062425554534707201,timkaine,mention
100534711,PedramHosseini,1054503643645394947,BehnamSabeti,mention
100534711,PedramHosseini,1040002640816599043,MIT_CSAIL,mention
100534711,PedramHosseini,1040002640816599043,yudapearl,mention
100534711,PedramHosseini,1035632678941458432,yudapearl,mention
100534711,PedramHosseini,1035546812441128961,pooryahosseini,mention
100534711,PedramHosseini,1035546812441128961,CICcambridge,mention
100534711,PedramHosseini,1032336895328641024,sadrix,mention
100534711,PedramHosseini,1029133082346045440,MikeTamir,mention
100534711,PedramHosseini,1029133082346045440,eventbrite,mention
100534711,PedramHosseini,1028708998848147456,QuantaMagazine,mention
100534711,PedramHosseini,1027006177081745414,misinfocon,mention
100534711,PedramHosseini,1026582039993229317,misinfocon,mention
100534711,PedramHosseini,1025467022585552896,pooryahosseini,mention
100534711,PedramHosseini,1011685317164793856,SenSchumer,mention
100534711,PedramHosseini,1011624219854233600,dhruvghulati,mention
100534711,PedramHosseini,1011464604382318592,kaggle,mention
100534711,PedramHosseini,1009168611783663628,AndrewYNg,mention
100534711,PedramHosseini,1009130660982910976,POTUS,mention
100534711,PedramHosseini,1008692455733170177,dhruvghulati,mention
100534711,PedramHosseini,1008692455733170177,factmata,mention
100534711,PedramHosseini,1002947667343888385,BehnamSabeti,mention
100534711,PedramHosseini,999539563608584193,elonmusk,mention
100534711,PedramHosseini,991155303218630656,Comey,mention
100534711,PedramHosseini,991113340314415105,Comey,mention
100534711,PedramHosseini,989232124845854720,EmmanuelMacron,mention
100534711,PedramHosseini,988859646353072131,TheAcademy,mention
1266474458384130051,AMJAMAMJAM1,1349199092627419139,CHWENews,mention
1266474458384130051,AMJAMAMJAM1,1347224424592912384,IfeomaOzoma,mention
1266474458384130051,AMJAMAMJAM1,1346593819433857025,TheQueenNzinga,mention
1266474458384130051,AMJAMAMJAM1,1346162486546984961,PeteButtigieg,mention
1266474458384130051,AMJAMAMJAM1,1346132090472058882,UMDPublicHealth,mention
1266474458384130051,AMJAMAMJAM1,1346123918675996678,suerpassmore,mention
1266474458384130051,AMJAMAMJAM1,1346123918675996678,umdhealthequity,mention
1266474458384130051,AMJAMAMJAM1,1346123918675996678,taybrogers,mention
1266474458384130051,AMJAMAMJAM1,1346123918675996678,MoazAbdelwadoud,mention
1266474458384130051,AMJAMAMJAM1,1337528729581588480,BostonJoan,mention
1266474458384130051,AMJAMAMJAM1,1335321238928023552,Thurka149,mention
1266474458384130051,AMJAMAMJAM1,1319605738164133888,newsbysamuels,mention
1266474458384130051,AMJAMAMJAM1,1319385306496368641,Beatrice_Dupuy,mention
1266474458384130051,AMJAMAMJAM1,1317499230857187328,barronsonline,mention
1266474458384130051,AMJAMAMJAM1,1313953950824042505,umdhealthequity,mention
1266474458384130051,AMJAMAMJAM1,1313953950824042505,DrMWHooper,mention
1266474458384130051,AMJAMAMJAM1,1312817878593306626,JohnsHopkins,mention
1266474458384130051,AMJAMAMJAM1,1311829607398678531,Broniatowski,mention
1266474458384130051,AMJAMAMJAM1,1311829607398678531,AMJPublicHealth,mention
1266474458384130051,AMJAMAMJAM1,1311825738643968002,AMJPublicHealth,mention
1266474458384130051,AMJAMAMJAM1,1311422025802698755,AMJPublicHealth,mention
1266474458384130051,AMJAMAMJAM1,1308064527418880000,chou_sylvia,mention
1266474458384130051,AMJAMAMJAM1,1308064527418880000,Join_ACE,mention
1266474458384130051,AMJAMAMJAM1,1306018697853710338,JBuenodeM,mention
1266474458384130051,AMJAMAMJAM1,1303739006987968514,UMDPublicHealth,mention
1266474458384130051,AMJAMAMJAM1,1303739006987968514,UMDHealthLit,mention
1266474458384130051,AMJAMAMJAM1,1303739006987968514,umdhealthequity,mention
1266474458384130051,AMJAMAMJAM1,1301599842620370944,umdhealthequity,mention
1266474458384130051,AMJAMAMJAM1,1301599842620370944,UMDPublicHealth,mention
1266474458384130051,AMJAMAMJAM1,1301599842620370944,DrMWHooper,mention
1266474458384130051,AMJAMAMJAM1,1300430398640586752,amysokolow,mention
1266474458384130051,AMJAMAMJAM1,1300430398640586752,statnews,mention
1266474458384130051,AMJAMAMJAM1,1300427706501410816,DrNaheedAhmed,mention
1266474458384130051,AMJAMAMJAM1,1298782349354729472,DDpan,mention
1266474458384130051,AMJAMAMJAM1,1298062702145933313,DrMelissaClarke,mention
1266474458384130051,AMJAMAMJAM1,1294307762743267329,UMDPublicHealth,mention
1266474458384130051,AMJAMAMJAM1,1294307762743267329,Thurka149,mention
1266474458384130051,AMJAMAMJAM1,1294307762743267329,NatalieSlopen,mention
1266474458384130051,AMJAMAMJAM1,1294307762743267329,Broniatowski,mention
1266474458384130051,AMJAMAMJAM1,1294307762743267329,mdredze,mention
1266474458384130051,AMJAMAMJAM1,1294307762743267329,umdhealthequity,mention
1266474458384130051,AMJAMAMJAM1,1294307762743267329,JohnsHopkinsHBS,mention
1266474458384130051,AMJAMAMJAM1,1289588411691487232,taybrogers,mention
1266474458384130051,AMJAMAMJAM1,1281597841945825285,MSchochSpana,mention
1266474458384130051,AMJAMAMJAM1,1276890408572932096,Broniatowski,mention
1266474458384130051,AMJAMAMJAM1,1276890408572932096,charpentrat,mention
1266474458384130051,AMJAMAMJAM1,1276890408572932096,AFP,mention
1266474458384130051,AMJAMAMJAM1,1276888360951468032,Thurka149,mention
1266474458384130051,AMJAMAMJAM1,1266491890066751488,nhbaptiste,mention
1266474458384130051,AMJAMAMJAM1,1266490395099365381,Broniatowski,mention
1384800560,emmaspiro,1359214104309686275,beeeeeers,mention
1384800560,emmaspiro,1350253825391616004,emilymbender,mention
1384800560,emmaspiro,1350249725035913216,alondra,mention
1384800560,emmaspiro,1349830683061936130,_pmkr,mention
1384800560,emmaspiro,1349143899235708930,KolinaKoltai,mention
1384800560,emmaspiro,1349143899235708930,jbakcoleman,mention
1384800560,emmaspiro,1349143899235708930,RachelEMoran,mention
1384800560,emmaspiro,1349143899235708930,uwcip,mention
1384800560,emmaspiro,1348011960592318465,natematias,mention
1384800560,emmaspiro,1341952283865563142,rcalo,mention
1384800560,emmaspiro,1341952283865563142,UWSchoolofLaw,mention
1384800560,emmaspiro,1326319454548946949,j_a_tucker,mention
1384800560,emmaspiro,1326319454548946949,SMaPP_NYU,mention
1384800560,emmaspiro,1326227869303857154,taschagroup,mention
1384800560,emmaspiro,1326227869303857154,UW_iSchool,mention
1384800560,emmaspiro,1326209977531260928,UW_iSchool,mention
1384800560,emmaspiro,1324823415652429824,ASAnews,mention
1384800560,emmaspiro,1324822351058333696,UW_iSchool,mention
1384800560,emmaspiro,1324822351058333696,amcauce,mention
1384800560,emmaspiro,1324822351058333696,uwcip,mention
1384800560,emmaspiro,1323892367703773185,nprpolitics,mention
1384800560,emmaspiro,1323511481984458754,uwcip,mention
1384800560,emmaspiro,1323511481984458754,2020Partnership,mention
1384800560,emmaspiro,1323511481984458754,uwcip,mention
1384800560,emmaspiro,1323342985996595201,uwcip,mention
1384800560,emmaspiro,1323342985996595201,katestarbird,mention
1384800560,emmaspiro,1323342985996595201,NPRWeekend,mention
1384800560,emmaspiro,1320819237544284161,katestarbird,mention
1384800560,emmaspiro,1320819237544284161,2020Partnership,mention
1384800560,emmaspiro,1320096956408950784,zack_almquist,mention
1384800560,emmaspiro,1320096956408950784,tylermccormick,mention
1384800560,emmaspiro,1320096956408950784,scurran_uw,mention
1384800560,emmaspiro,1319401837942902785,amyxzh,mention
1384800560,emmaspiro,1319401837942902785,uwcse,mention
1384800560,emmaspiro,1319110274310262785,ChenhaoTan,mention
1384800560,emmaspiro,1319110274310262785,UChicago,mention
1384800560,emmaspiro,1318648700177207298,UW_iSchool,mention
1384800560,emmaspiro,1317293432142848000,DG_Rand,mention
1384800560,emmaspiro,1317221898120429568,UW,mention
1384800560,emmaspiro,1316975879164223489,ProfWanda,mention
1384800560,emmaspiro,1316975879164223489,UW_iSchool,mention
1384800560,emmaspiro,1316415402474266624,prof_jameslong,mention
1384800560,emmaspiro,1316415402474266624,wack_morgan,mention
1384800560,emmaspiro,1316073812148973571,katestarbird,mention
1384800560,emmaspiro,1314800495823781890,ananny,mention
1384800560,emmaspiro,1314800495823781890,WIRED,mention
1384800560,emmaspiro,1314800495823781890,kreissdaniel,mention
1384800560,emmaspiro,1309683477084647427,UW_iSchool,mention
1384800560,emmaspiro,1308829181405323264,UWundergrad,mention
1384800560,emmaspiro,1308284923103436800,uwcip,mention
1384800560,emmaspiro,1308284923103436800,katestarbird,mention
1384800560,emmaspiro,1308284923103436800,uwcip,mention
1384800560,emmaspiro,1308284923103436800,secstatewa,mention
1384800560,emmaspiro,1308284923103436800,KimOnKUOW,mention
1384800560,emmaspiro,1308284923103436800,KUOW,mention
1384800560,emmaspiro,1307213682523344896,uw_sociology,mention
1384800560,emmaspiro,1302120283898146816,timalthoff,mention
1384800560,emmaspiro,1302090552788230144,asasad,mention
1384800560,emmaspiro,1302090552788230144,StanfordSoc,mention
1384800560,emmaspiro,1301415748670115841,UW_iSchool,mention
1384800560,emmaspiro,1301415748670115841,tanmit,mention
1384800560,emmaspiro,1301415748670115841,uwcip,mention
1384800560,emmaspiro,1301415689282936832,uwcip,mention
1384800560,emmaspiro,1300876254673907713,eegilbert,mention
1384800560,emmaspiro,1293940157549129729,SocMethod,mention
1384800560,emmaspiro,1293287939300978688,hedwig_lee,mention
1384800560,emmaspiro,1286169210402402304,uwcip,mention
1384800560,emmaspiro,1286169210402402304,uwcip,mention
1384800560,emmaspiro,1286169210402402304,chriscoward,mention
1384800560,emmaspiro,1285798185500241921,meganfrancis,mention
1384800560,emmaspiro,1276368757191897090,katestarbird,mention
1384800560,emmaspiro,1276368757191897090,emmaspiro,mention
1384800560,emmaspiro,1276368757191897090,KolinaKoltai,mention
1384800560,emmaspiro,1276368757191897090,SSRC_mtp,mention
1384800560,emmaspiro,1275456158430400513,SAGEOceanTweets,mention
1384800560,emmaspiro,1271269474679664642,hedwig_lee,mention
1384800560,emmaspiro,1270743885900247048,NatureNews,mention
1384800560,emmaspiro,1270207936812290048,MyaLRoberson,mention
1384800560,emmaspiro,1268982777145200640,IjeomaOluo,mention
1384800560,emmaspiro,1268703364222562304,msalganik,mention
1384800560,emmaspiro,1268225768351399936,Teaching_Soc,mention
1384800560,emmaspiro,1268224393517264896,muybarra,mention
1384800560,emmaspiro,1267900146483818496,AdrienneLaF,mention
1384800560,emmaspiro,1266960937002491905,rcalo,mention
1384800560,emmaspiro,1266929645741457415,katestarbird,mention
1384800560,emmaspiro,1266929057444188166,amcauce,mention
1384800560,emmaspiro,1266220244810395648,jblumenstock,mention
1384800560,emmaspiro,1266068653335707648,uwcreate,mention
1384800560,emmaspiro,1265748471396446208,rstudiotips,mention
1384800560,emmaspiro,1265748471396446208,rstudio,mention
1384800560,emmaspiro,1262454898215366656,nniiicc,mention
1384800560,emmaspiro,1262454898215366656,WeAreAllWell,mention
1384800560,emmaspiro,1261073005448290304,rcalo,mention
